state_or_region,sector,year,total_generation,units,source_key
Indiana,commercial,2012,232.0,thousand megawatthours,ELEC.GEN.ALL-IN-96.A
Indiana,commercial,2013,220.0,thousand megawatthours,ELEC.GEN.ALL-IN-96.A
Indiana,commercial,2014,214.0,thousand megawatthours,ELEC.GEN.ALL-IN-96.A
Indiana,commercial,2015,246.0,thousand megawatthours,ELEC.GEN.ALL-IN-96.A
Indiana,commercial,2016,280.0,thousand megawatthours,ELEC.GEN.ALL-IN-96.A
Indiana,commercial,2017,265.0,thousand megawatthours,ELEC.GEN.ALL-IN-96.A
Indiana,commercial,2018,250.0,thousand megawatthours,ELEC.GEN.ALL-IN-96.A
Indiana,commercial,2019,292.0,thousand megawatthours,ELEC.GEN.ALL-IN-96.A
Indiana,commercial,2020,255.0,thousand megawatthours,ELEC.GEN.ALL-IN-96.A
Indiana,commercial,2021,252.0,thousand megawatthours,ELEC.GEN.ALL-IN-96.A
Indiana,commercial,2022,240.0,thousand megawatthours,ELEC.GEN.ALL-IN-96.A
Indiana,commercial,2023,238.0,thousand megawatthours,ELEC.GEN.ALL-IN-96.A
Indiana,commercial,2024,230.0,thousand megawatthours,ELEC.GEN.ALL-IN-96.A
Indiana,commercial,2025,188.0,thousand megawatthours,ELEC.GEN.ALL-IN-96.A
Indiana,industrial,2001,4001.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2002,3435.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2003,3372.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2004,3926.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2005,3440.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2006,3607.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2007,3263.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2008,3265.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2009,2671.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2010,3105.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2011,3019.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2012,3261.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2013,3236.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2014,3039.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2015,3280.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2016,3183.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2017,3656.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2018,4242.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2019,4390.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2020,4648.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2021,4643.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2022,4784.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2023,5007.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2024,4636.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Indiana,industrial,2025,5065.0,thousand megawatthours,ELEC.GEN.ALL-IN-97.A
Iowa,commercial,2001,130.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2002,129.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2003,261.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2004,270.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2005,278.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2006,278.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2007,256.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2008,244.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2009,233.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2010,239.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2011,227.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2012,204.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2013,217.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2014,220.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2015,221.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2016,232.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2017,210.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2018,227.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2019,231.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2020,186.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2021,145.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2022,191.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2023,128.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2024,133.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,commercial,2025,110.0,thousand megawatthours,ELEC.GEN.ALL-IA-96.A
Iowa,industrial,2001,1105.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2002,1263.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2003,1337.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2004,1294.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2005,1216.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2006,1321.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2007,1303.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2008,979.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2009,1299.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2010,1765.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2011,1944.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2012,2067.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2013,2118.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2014,2064.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2015,2103.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2016,1944.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2017,2003.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2018,2110.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2019,2248.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2020,1988.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2021,2052.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2022,2088.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2023,1994.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2024,2248.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Iowa,industrial,2025,2151.0,thousand megawatthours,ELEC.GEN.ALL-IA-97.A
Kansas,commercial,2001,2.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2002,1.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2003,1.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2004,1.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2005,0.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2006,0.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2007,0.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2008,0.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2009,0.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2017,15.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2018,16.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2019,17.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2020,16.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2021,16.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2022,16.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2023,13.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2024,13.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,commercial,2025,12.0,thousand megawatthours,ELEC.GEN.ALL-KS-96.A
Kansas,industrial,2001,38.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2002,16.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2003,34.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2004,4.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2005,5.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2006,7.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2007,9.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2008,0.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2009,0.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2010,0.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2011,1.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2012,65.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2013,76.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2014,36.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2015,36.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2016,52.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2017,43.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2018,86.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2019,98.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2020,188.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2021,234.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2022,269.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2023,357.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2024,375.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kansas,industrial,2025,368.0,thousand megawatthours,ELEC.GEN.ALL-KS-97.A
Kentucky,commercial,2001,98.0,thousand megawatthours,ELEC.GEN.ALL-KY-96.A
Kentucky,commercial,2002,0.0,thousand megawatthours,ELEC.GEN.ALL-KY-96.A
Kentucky,commercial,2022,3.0,thousand megawatthours,ELEC.GEN.ALL-KY-96.A
Kentucky,commercial,2023,1.0,thousand megawatthours,ELEC.GEN.ALL-KY-96.A
Kentucky,commercial,2024,2.0,thousand megawatthours,ELEC.GEN.ALL-KY-96.A
Kentucky,industrial,2001,194.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2002,576.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2003,456.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2004,512.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2005,521.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2006,526.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2007,569.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2008,535.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2009,482.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2010,574.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2011,579.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2012,468.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2013,433.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2014,599.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2015,589.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2016,613.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2017,619.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2018,533.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2019,512.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2020,469.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2021,553.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2022,562.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2023,535.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2024,510.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Kentucky,industrial,2025,529.0,thousand megawatthours,ELEC.GEN.ALL-KY-97.A
Louisiana,commercial,2001,65.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2002,32.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2003,23.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2004,20.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2005,38.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2006,39.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2007,43.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2008,46.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2009,45.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2010,47.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2011,47.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2012,45.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2013,203.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2014,190.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2015,176.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2016,170.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2017,137.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2018,170.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2019,164.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2020,187.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2021,184.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2022,146.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2023,92.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2024,58.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,commercial,2025,87.0,thousand megawatthours,ELEC.GEN.ALL-LA-96.A
Louisiana,industrial,2001,21893.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2002,21426.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2003,28348.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2004,26505.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2005,22072.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2006,27087.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2007,26862.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2008,26157.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2009,25775.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2010,28294.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2011,28325.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2012,27990.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2013,30123.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2014,31367.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2015,30764.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2016,32332.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2017,30812.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2018,30639.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2019,32187.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2020,29611.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2021,27773.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2022,30109.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2023,29802.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2024,27683.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Louisiana,industrial,2025,29299.0,thousand megawatthours,ELEC.GEN.ALL-LA-97.A
Maine,commercial,2001,180.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2002,180.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2003,183.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2004,176.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2005,177.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2006,172.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2007,173.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2008,177.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2009,184.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2010,179.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2011,176.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2012,208.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2013,206.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2014,208.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2015,206.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2016,205.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2017,215.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2018,165.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2019,132.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2020,110.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2021,98.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2022,104.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2023,47.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2024,41.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,commercial,2025,40.0,thousand megawatthours,ELEC.GEN.ALL-ME-96.A
Maine,industrial,2001,4410.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2002,6136.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2003,5428.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2004,4892.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2005,4809.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2006,4852.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2007,5099.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2008,5400.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2009,4740.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2010,4957.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2011,4907.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2012,4654.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2013,4717.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2014,3236.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2015,2212.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2016,1851.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2017,1843.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2018,1807.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2019,1898.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2020,1669.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2021,1573.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2022,1568.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2023,1099.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2024,1013.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maine,industrial,2025,1004.0,thousand megawatthours,ELEC.GEN.ALL-ME-97.A
Maryland,commercial,2001,30.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2002,10.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2003,31.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2004,49.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2005,54.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2006,32.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2007,28.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2008,40.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2009,32.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2010,40.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2011,236.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2012,235.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2013,444.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2014,414.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2015,504.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2016,449.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2017,543.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2018,840.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2019,1039.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2020,935.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2021,247.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2022,267.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2023,346.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2024,322.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,commercial,2025,331.0,thousand megawatthours,ELEC.GEN.ALL-MD-96.A
Maryland,industrial,2001,57.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2002,575.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2003,524.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2004,591.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2005,588.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2006,605.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2007,597.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2008,481.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2009,453.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2010,449.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2011,614.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2012,545.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2013,323.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2014,350.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2015,276.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2016,268.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2017,283.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2018,244.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2019,146.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
Maryland,industrial,2020,47.0,thousand megawatthours,ELEC.GEN.ALL-MD-97.A
